Date,Open,High,Low,Close,Volume,CL=F,EURUSD=X,GBPUSD=X,GC=F,SI=F,USDJPY=X,^DJI,^FTSE,^GSPC,^IXIC,^N225,^RUT,^TNX,AAPL,AMD,CSCO,INTC,MSFT
2010-01-20,3.95350180662815,4.004040753158074,3.9006660335818073,3.9879603385925293,66134714.6926488,77.62000274658203,1.4110342264175415,1.6298059225082397,1112.300048828125,17.865999221801758,91.19200134277344,10603.150390625,5420.7998046875,1138.0400390625,2291.25,10737.51953125,639.6099853515625,3.6589999198913574,6.502403736114502,8.869999885559082,17.999143600463867,14.91499137878418,23.715465545654297
2010-01-21,3.985663972934606,4.056877441284447,3.8799919648478265,3.9167473316192627,55926284.30754292,76.08000183105469,1.4097015857696533,1.620509147644043,1102.699951171875,17.496000289916992,90.39299774169922,10389.8798828125,5335.10009765625,1116.47998046875,2265.699951171875,10868.41015625,628.3599853515625,3.6110000610351562,6.390000820159912,8.989999771118164,17.68208122253418,14.745179176330566,23.265817642211914
2010-01-22,3.8708027131041844,3.942016169879546,3.7582393658920115,3.7812111377716064,98129188.28686246,74.54000091552734,1.414107084274292,1.611006498336792,1089.199951171875,16.917999267578125,89.80999755859375,10172.98046875,5303.0,1091.760009765625,2205.2900390625,10590.5498046875,617.1199951171875,3.5980000495910645,6.073066711425781,7.880000114440918,16.93733787536621,14.087162971496582,22.4517822265625
2010-01-25,3.8432365826250425,3.919044581056168,3.81567027673656,3.845533847808838,59146424.823561706,75.26000213623047,1.4150075912475586,1.6250121593475342,1095.199951171875,17.131000518798828,90.41500091552734,10196.8603515625,5260.2998046875,1096.780029296875,2210.800048828125,10512.6904296875,618.1099853515625,3.630000114440918,6.236448764801025,8.069999694824219,16.95207977294922,14.377259254455566,22.730886459350586
2010-01-26,3.8271553525662427,3.8524248260685447,3.7214838054810513,3.723780632019043,65666819.14973429,74.70999908447266,1.4082324504852295,1.614700198173523,1097.9000244140625,16.84600067138672,89.62999725341797,10194.2900390625,5276.89990234375,1092.1700439453125,2203.72998046875,10325.2802734375,612.1599731445312,3.630000114440918,6.324587821960449,8.09000015258789,16.885723114013672,14.15084457397461,22.870424270629883
2010-01-27,3.721483903517171,3.838641339012391,3.680134014208999,3.8248581886291504,74659763.33681773,73.66999816894531,1.4030951261520386,1.6178088188171387,1084.4000244140625,16.42799949645996,89.94999694824219,10236.16015625,5217.5,1097.5,2221.409912109375,10252.080078125,618.3800048828125,3.6440000534057617,6.384166240692139,8.1899995803833,17.070064544677734,14.320657730102539,23.00222396850586
2010-01-28,3.8547214548668376,3.8685046026132333,3.6433777383233314,3.696213722229004,63197581.36350888,73.63999938964844,1.3968042135238647,1.614309310913086,1083.5999755859375,16.20199966430664,89.77799987792969,10120.4599609375,5145.7001953125,1084.530029296875,2179.0,10414.2900390625,607.9299926757812,3.6579999923706055,6.120359897613525,7.880000114440918,16.605520248413086,14.094243049621582,22.60683250427246
2010-01-29,3.737564642850635,3.7789145357454625,3.4802766638153124,3.535409927368164,71186017.14444882,72.88999938964844,1.3866932392120361,1.5984909534454346,1083.0,16.183000564575195,90.2699966430664,10067.330078125,5188.5,1073.8699951171875,2147.35009765625,10198.0400390625,602.0399780273438,3.6089999675750732,5.89832067489624,7.460000038146973,16.56865119934082,13.726318359375,21.847074508666992
2010-02-01,3.5491922322968814,3.8133717241023013,3.5193284522277892,3.8064799308776855,87278612.2460763,74.43000030517578,1.3926994800567627,1.595252513885498,1104.300048828125,16.652999877929688,90.76000213623047,10185.5302734375,5247.39990234375,1089.18994140625,2171.199951171875,10205.01953125,609.25,3.6540000438690186,5.980319023132324,7.980000019073486,16.7603702545166,13.87490177154541,22.025386810302734
2010-02-02,3.792698063057136,3.8937755403514807,3.781211737138158,3.845533847808838,78087953.52345064,77.2300033569336,1.3976240158081055,1.599206805229187,1117.4000244140625,16.736000061035156,90.4280014038086,10296.849609375,5283.2998046875,1103.3199462890625,2190.06005859375,10371.08984375,614.0499877929688,3.634999990463257,6.015021800994873,7.909999847412109,16.97420310974121,14.087162971496582,22.064146041870117
2010-02-03,3.811074030155029,3.8937737868959466,3.7926963551190847,3.877692937850952,51668515.08499284,76.9800033569336,1.3901052474975586,1.5920017957687378,1111.4000244140625,16.309999465942383,90.83999633789062,10270.5498046875,5253.2001953125,1097.280029296875,2190.909912109375,10404.330078125,610.6599731445312,3.703000068664551,6.118518352508545,7.809999942779541,17.011072158813477,14.035815238952637,22.195940017700195
2010-02-04,3.8432362365459967,3.8432362365459967,3.6112179508572773,3.6525676250457764,71992798.7805924,73.13999938964844,1.3744947910308838,1.5769885778427124,1062.4000244140625,15.343000411987305,89.41000366210938,10002.1796875,5139.2998046875,1063.1099853515625,2125.429931640625,10355.98046875,589.6799926757812,3.609999895095825,5.898014068603516,7.190000057220459,17.077438354492188,13.565102577209473,21.583480834960938
2010-02-05,3.6479739362991084,3.7352680485964087,3.5836520395303073,3.726078987121582,55579317.56455323,71.19000244140625,1.368007779121399,1.565802812576294,1052.199951171875,14.822999954223633,89.22000122070312,10012.23046875,5060.89990234375,1066.18994140625,2141.1201171875,10057.08984375,592.97998046875,3.5460000038146973,6.002738952636719,7.349999904632568,17.475614547729492,13.886042594909668,21.723031997680664
2010-02-08,3.714592253145031,3.808777921036303,3.645675841321416,3.719186782836914,40905080.50978397,71.88999938964844,1.3654673099517822,1.5576082468032837,1065.699951171875,15.07800006866455,89.22000122070312,9908.3896484375,5092.2998046875,1056.739990234375,2126.050048828125,9951.8203125,586.489990234375,3.5920000076293945,5.96158504486084,7.420000076293945,17.328140258789062,13.800457954406738,21.490446090698242
2010-02-09,3.7789152615780837,3.7972929465991676,3.65256829366938,3.689323663711548,85469548.79136918,73.75,1.378207802772522,1.5693906545639038,1076.699951171875,15.430999755859375,89.76799774169922,10058.6396484375,5111.7998046875,1070.52001953125,2150.8701171875,9932.900390625,595.1699829101562,3.632999897003174,6.025157451629639,7.539999961853027,17.615713119506836,14.014420509338379,21.715274810791016
2010-02-10,3.7122947499162064,3.794994526425719,3.68702527639198,3.7605364322662354,49236423.02079965,74.5199966430664,1.3753266334533691,1.5612071752548218,1075.800048828125,15.302000045776367,89.93000030517578,10038.3798828125,5132.0,1068.1300048828125,2147.8701171875,9963.990234375,595.8200073242188,3.694000005722046,5.99229621887207,7.639999866485596,17.519861221313477,14.042948722839355,21.69976806640625
2010-02-11,3.8202629947094726,3.9741762013894117,3.7926966987372186,3.9328267574310303,63952538.14156737,75.27999877929688,1.3681762218475342,1.5702037811279297,1094.199951171875,15.592000007629395,89.80999755859375,10144.1904296875,5161.5,1078.469970703125,2177.409912109375,,605.4600219726562,3.7330000400543213,6.101321220397949,7.840000152587891,17.64521026611328,14.306833267211914,21.800552368164062
2010-02-12,3.905258793674023,4.0660637427944835,3.8616116609427715,3.985661268234253,71692465.2689411,74.12999725341797,1.363493800163269,1.5698094367980957,1089.5,15.449000358581543,89.94999694824219,10099.1396484375,5142.5,1075.510009765625,2183.530029296875,10092.1904296875,610.719970703125,3.693000078201294,6.153836250305176,7.869999885559082,17.519861221313477,14.570711135864258,21.653255462646484
2010-02-16,4.0385005387566855,4.0752559126348995,3.990259274851011,4.059175491333008,41995260.02809318,77.01000213623047,1.3767088651657104,1.579005479812622,1119.300048828125,16.149999618530273,90.24400329589844,10268.8095703125,5244.10009765625,1094.8699951171875,2214.18994140625,10034.25,620.8400268554688,3.6640000343322754,6.246583461761475,8.0600004196167,17.696826934814453,14.777545928955078,22.081642150878906
2010-02-17,4.109712432830378,4.112009697579901,3.981068673966224,4.098226547241211,80545772.00726418,77.33000183105469,1.3606922626495361,1.5682092905044556,1119.5,16.097999572753906,91.05000305175781,10309.240234375,5276.60009765625,1099.510009765625,2226.2900390625,10306.830078125,624.8300170898438,3.742000102996826,6.220478534698486,8.029999732971191,17.748441696166992,14.734749794006348,22.26858139038086
2010-02-18,3.873099666394177,3.89377460994961,3.723780532236399,3.8294525146484375,139257729.93421763,79.05999755859375,1.3461486101150513,1.5423054695129395,1118.0,16.059999465942383,91.97699737548828,10392.900390625,5325.10009765625,1106.75,2241.7099609375,10335.6904296875,629.3200073242188,3.802999973297119,6.232148170471191,7.949999809265137,17.903287887573242,14.863127708435059,22.564558029174805
2010-02-19,3.813371861287606,3.8547217458060867,3.790399654537517,3.808777332305908,46913477.886662304,79.80999755859375,1.3615074157714844,1.5464078187942505,1121.300048828125,16.413000106811523,91.54000091552734,10402.349609375,5358.2001953125,1109.1700439453125,2243.8701171875,10123.580078125,631.6199951171875,3.7820000648498535,6.193451881408691,7.929999828338623,17.96227264404297,14.848872184753418,22.408775329589844
2010-02-22,3.82485815738486,3.8822884613640873,3.790400062629013,3.815669536590576,42092645.388832696,80.16000366210938,1.3605626821517944,1.548658847808838,1112.5999755859375,16.222000122070312,91.23500061035156,10383.3798828125,5352.10009765625,1108.010009765625,2242.030029296875,10400.4697265625,632.25,3.7990000247955322,6.155064105987549,7.900000095367432,17.91803741455078,14.884522438049316,22.37761878967285
2010-02-23,3.8271553525662427,3.843235767282821,3.684728446655033,3.723780632019043,45003671.81901061,78.86000061035156,1.3527040481567383,1.5445923805236816,1102.699951171875,15.887999534606934,90.16000366210938,10282.41015625,5315.10009765625,1094.5999755859375,2213.43994140625,10352.099609375,625.0700073242188,3.690999984741211,6.051875114440918,7.789999961853027,17.73369789123535,14.54218578338623,22.06606674194336
2010-02-24,3.755941628718739,3.838640961033489,3.7444553060650185,3.8018856048583984,40970131.93985087,80.0,1.354316234588623,1.5417109727859497,1096.5,15.9399995803833,90.27899932861328,10374.16015625,5342.89990234375,1105.239990234375,2235.89990234375,10198.830078125,630.4299926757812,3.694999933242798,6.162436008453369,8.050000190734863,17.94753074645996,14.763284683227539,22.299732208251953
2010-02-25,3.7145919107652863,3.7766167414133838,3.6204062515552535,3.767427682876587,53017081.35623656,78.16999816894531,1.3536012172698975,1.5243902206420898,1107.800048828125,16.110000610351562,89.2699966430664,10321.0302734375,5278.2001953125,1102.93994140625,2234.219970703125,10101.9599609375,630.4600219726562,3.6419999599456787,6.203587532043457,7.889999866485596,17.940160751342773,14.71335220336914,22.276365280151367
2010-02-26,3.7490502469265867,3.7766169861650716,3.6985117361742295,3.7214839458465576,36148563.689193554,79.66000366210938,1.3631035089492798,1.523902416229248,1118.300048828125,16.5,88.9209976196289,10325.259765625,5354.5,1104.489990234375,2238.260009765625,10126.0302734375,628.5599975585938,3.5950000286102295,6.284049987792969,7.909999847412109,17.940160751342773,14.642037391662598,22.33089256286621
2010-03-01,3.72378007421964,3.8891796023193255,3.693916513956293,3.8708019256591797,51077860.56025337,78.69999694824219,1.356208086013794,1.4978805780410767,1117.800048828125,16.448999404907227,89.1500015258789,10403.7900390625,5405.89990234375,1115.7099609375,2273.570068359375,10172.0595703125,642.6500244140625,3.6059999465942383,6.4182562828063965,8.210000038146973,18.139251708984375,14.884522438049316,22.60350799560547
2010-03-02,3.9052618017195586,3.9535030607188024,3.8409396848953263,3.86850643157959,49495563.74053263,79.68000030517578,1.3620638847351074,1.5028102397918701,1136.9000244140625,17.04400062561035,88.73999786376953,10405.98046875,5484.10009765625,1118.31005859375,2280.7900390625,10221.83984375,648.3099975585938,3.614000082015991,6.413956642150879,8.380000114440918,18.146625518798828,14.763284683227539,22.167322158813477
2010-03-03,3.891478245119202,3.912153193455186,3.788103503439281,3.8202643394470215,36691079.44009967,80.87000274658203,1.3701633214950562,1.5103002786636353,1142.699951171875,17.30900001525879,88.56999969482422,10396.759765625,5533.2001953125,1118.7900390625,2280.679931640625,10253.1396484375,649.260009765625,3.625,6.428696632385254,8.350000381469727,18.316211700439453,14.634903907775879,22.167322158813477
2010-03-04,3.8363441714312656,3.8662077343003562,3.7789138720874345,3.827155113220215,51218270.6128863,80.20999908447266,1.3584003448486328,1.50360107421875,1132.5999755859375,17.1560001373291,89.16000366210938,10444.1396484375,5527.2001953125,1122.969970703125,2292.31005859375,10145.7197265625,652.469970703125,3.6059999465942383,6.471076488494873,8.5,18.397323608398438,14.642037391662598,22.299732208251953
2010-03-05,3.7995900334392356,3.9718809867247464,3.7995900334392356,3.9443142414093018,58149988.55977405,81.5,1.3628991842269897,1.5132943391799927,1134.800048828125,17.36199951171875,90.22000122070312,10566.2001953125,5599.7998046875,1138.699951171875,2326.35009765625,10368.9599609375,666.02001953125,3.681999921798706,6.724135398864746,8.609999656677246,18.589040756225586,14.827473640441895,22.26858139038086
2010-03-08,3.9466115579015506,3.9580974463395133,3.8708035549987465,3.8868839740753174,40367724.9342658,81.87000274658203,1.3616927862167358,1.504189133644104,1123.5999755859375,17.25200080871582,90.28600311279297,10552.51953125,5606.7001953125,1138.5,2332.2099609375,10585.919921875,667.1099853515625,3.7079999446868896,6.728127956390381,8.640000343322754,19.267417907714844,14.813202857971191,22.299732208251953
2010-03-09,3.9259346736899663,4.070658812225135,3.9236374095026343,4.031606197357178,76343876.59890707,81.48999786376953,1.3606922626495361,1.5016368627548218,1122.0,17.31800079345703,89.98899841308594,10564.3798828125,5602.2998046875,1140.449951171875,2340.679931640625,10567.650390625,669.6300048828125,3.7009999752044678,6.849128723144531,8.630000114440918,19.267417907714844,14.934450149536133,22.432144165039062
2010-03-10,4.020121335131019,4.084443434230159,4.0178240703605015,4.040796279907227,38457169.855520785,82.08999633789062,1.3643310070037842,1.4970060586929321,1107.800048828125,16.993999481201172,90.47000122070312,10567.330078125,5640.60009765625,1145.6099853515625,2358.949951171875,10563.919921875,674.9299926757812,3.7200000286102295,6.905022621154785,8.920000076293945,19.075706481933594,15.112751007080078,22.564558029174805
2010-03-11,4.008636389410623,4.022419543107249,3.9328283868413445,3.948908805847168,49680441.38775531,82.11000061035156,1.3685319423675537,1.507204532623291,1108.0,17.13599967956543,90.64800262451172,10611.83984375,5617.2998046875,1150.239990234375,2368.4599609375,10664.9501953125,677.219970703125,3.7200000286102295,6.925290107727051,8.949999809265137,19.14944076538086,15.155546188354492,22.728130340576172
2010-03-12,3.9925536737764165,4.004039994975703,3.9420151749746117,3.9626901149749756,47814347.285970055,81.23999786376953,1.376993179321289,1.5216069221496582,1101.5,17.02400016784668,90.54000091552734,10624.6904296875,5625.7001953125,1149.989990234375,2367.659912109375,10751.259765625,676.5900268554688,3.7100000381469727,6.959074974060059,8.930000305175781,19.083078384399414,15.169808387756348,22.798234939575195
2010-03-15,3.9580967795113935,3.997149407043177,3.905261000544417,3.942016363143921,32979148.09739749,79.80000305175781,1.3677457571029663,1.505434513092041,1105.0999755859375,17.08300018310547,90.31999969482422,10642.150390625,5593.89990234375,1150.510009765625,2362.2099609375,10751.98046875,674.4099731445312,3.7039999961853027,6.874312400817871,8.920000076293945,19.230554580688477,15.098487854003906,22.813796997070312
2010-03-16,3.9397186871868,4.10282097509456,3.937421422494191,4.079848766326904,61104739.559859976,81.69999694824219,1.3768794536590576,1.5236934423446655,1122.199951171875,17.33300018310547,90.29000091552734,10685.98046875,5620.39990234375,1159.4599609375,2378.010009765625,10721.7099609375,679.5800170898438,3.6530001163482666,6.893045425415039,9.399999618530273,19.282161712646484,15.697575569152832,22.87612533569336
2010-03-17,4.1028225867109445,4.213088706318841,4.1028225867109445,4.157955646514893,59834864.20700191,82.93000030517578,1.3738338947296143,1.5317922830581665,1124.0,17.50200080871582,90.40299987792969,10733.669921875,5644.60009765625,1166.2099609375,2389.090087890625,10846.98046875,683.97998046875,3.6419999599456787,6.88291072845459,9.670000076293945,19.363279342651367,15.861616134643555,23.0786190032959
2010-03-18,4.164844200981504,4.164844200981504,3.974175666559129,4.010931015014648,68086039.96439616,82.19999694824219,1.361396312713623,1.5253669023513794,1127.4000244140625,17.406999588012695,90.4800033569336,10779.169921875,5642.60009765625,1165.8299560546875,2391.280029296875,10744.0302734375,681.6099853515625,3.671999931335449,6.8991875648498535,9.390000343322754,19.422266006469727,15.833084106445312,23.063051223754883
2010-03-19,4.070658905298156,4.082145226497443,3.912151616173171,3.9626901149749756,53719100.139031895,80.68000030517578,1.353692889213562,1.5017945766448975,1107.4000244140625,17.017000198364258,90.5199966430664,10741.98046875,5650.10009765625,1159.9000244140625,2374.409912109375,10824.7197265625,673.8900146484375,3.687000036239624,6.825481414794922,9.109999656677246,19.282161712646484,15.683314323425293,23.047468185424805
2010-03-22,3.9121531505932703,4.043094196514215,3.9121531505932703,4.027013778686523,40002373.11328356,81.25,1.356704831123352,1.5108022689819336,1099.300048828125,16.920000076293945,90.33999633789062,10785.8896484375,5644.5,1165.81005859375,2395.39990234375,,682.9099731445312,3.6630001068115234,6.902258396148682,9.3100004196167,19.378023147583008,15.861616134643555,23.055261611938477
2010-03-23,4.056877765199609,4.130388504611833,4.029311456999309,4.109713554382324,45357272.13449911,81.91000366210938,1.3468012809753418,1.5021330118179321,1103.5,17.011999130249023,90.36599731445312,10888.830078125,5673.60009765625,1174.1700439453125,2415.239990234375,10774.150390625,690.2999877929688,3.680000066757202,7.013124465942383,9.449999809265137,19.643476486206055,16.16828727722168,23.273359298706055
2010-03-24,4.075253262942118,4.086739583659894,3.964987213001463,3.971879005432129,40086525.578415304,80.61000061035156,1.3331022262573242,1.4898910522460938,1088.5999755859375,16.625999450683594,92.01399993896484,10836.150390625,5677.89990234375,1167.719970703125,2398.760009765625,10815.0302734375,683.6799926757812,3.8289999961853027,7.044142246246338,9.229999542236328,19.50337791442871,15.997114181518555,23.094205856323242
2010-03-25,4.029310914435715,4.0545799538569804,3.974177429141933,3.9833664894104004,45501714.748204686,80.52999877929688,1.3307074308395386,1.4844944477081299,1092.699951171875,16.726999282836914,92.51300048828125,10841.2099609375,5727.7001953125,1165.72998046875,2397.409912109375,10828.849609375,679.0999755859375,3.9010000228881836,6.960607528686523,9.029999732971191,19.488628387451172,15.940062522888184,23.374614715576172
2010-03-26,4.017824589100132,4.059174483991214,3.9512056547877856,3.9833664894104004,31671760.46187316,80.0,1.3410038948059082,1.4898022413253784,1104.199951171875,16.893999099731445,92.50700378417969,10850.3603515625,5703.0,1166.5899658203125,2395.1298828125,10996.3701171875,678.969970703125,3.8550000190734863,7.09113073348999,9.020000457763672,19.51811981201172,15.861616134643555,23.10199737548828
2010-03-29,4.008635042031908,4.043093133770729,3.9535015694597027,4.033904075622559,36245961.604723275,82.16999816894531,1.3481086492538452,1.498194694519043,1110.300048828125,17.37299919128418,92.48999786376953,10895.8603515625,5710.7001953125,1173.219970703125,2404.360107421875,10986.4697265625,682.25,3.864000082015991,7.1368889808654785,9.109999656677246,19.547622680664062,15.925806045532227,23.047468185424805
2010-03-30,4.07984845568023,4.100523398181051,3.981068272211511,4.049984455108643,29781423.12699816,82.37000274658203,1.3424079418182373,1.5074089765548706,1104.5,17.31599998474121,92.81999969482422,10907.419921875,5672.2998046875,1173.27001953125,2410.68994140625,11097.1396484375,683.9400024414062,3.868000030517578,7.243150234222412,9.270000457763672,19.650854110717773,15.932930946350098,23.187673568725586
2010-03-31,4.033904830623398,4.052282512200966,3.976474520923686,3.9971494674682617,35821811.0933372,83.76000213623047,1.3508037328720093,1.5183724164962769,1113.300048828125,17.511999130249023,93.5199966430664,10856.6298828125,5679.60009765625,1169.4300537109375,2397.9599609375,11089.9404296875,678.6400146484375,3.8329999446868896,7.217044830322266,9.270000457763672,19.193679809570312,15.897274017333984,22.813796997070312
2010-04-01,4.015527638403014,4.061472067025254,3.9144505964877565,3.9558000564575195,31211217.745742,84.87000274658203,1.3584003448486328,1.5291922092437744,1125.0999755859375,17.875999450683594,93.8499984741211,10927.0703125,5744.89990234375,1178.0999755859375,2402.580078125,11244.400390625,683.97998046875,3.8589999675750732,7.246834754943848,9.369999885559082,19.046213150024414,15.96859359741211,22.71254539489746
2010-04-05,3.98106773110606,4.022417610487438,3.9764732026951632,4.015525817871094,38008377.1326788,86.62000274658203,1.34890878200531,1.5298004150390625,1132.9000244140625,18.104000091552734,94.33000183105469,10973.5498046875,,1187.43994140625,2429.530029296875,11339.2998046875,697.6500244140625,3.99399995803833,7.32422399520874,9.529999732971191,19.296916961669922,16.111234664916992,22.798234939575195
2010-04-06,3.9649890243558565,3.9741776469694488,3.8478311284624533,3.9167473316192627,74361691.20046626,86.83999633789062,1.3401951789855957,1.5270905494689941,1135.0999755859375,17.91699981689453,93.79399871826172,10969.990234375,5780.39990234375,1189.43994140625,2436.81005859375,11282.3203125,701.47998046875,3.9679999351501465,7.356471538543701,9.350000381469727,19.333782196044922,15.975727081298828,22.837175369262695
2010-04-07,3.891477849109224,4.008635731704574,3.859316578215795,3.942016363143921,75115903.51983632,85.87999725341797,1.3348461389541626,1.5242043733596802,1152.300048828125,18.184999465942383,93.30899810791016,10897.51953125,5762.10009765625,1182.449951171875,2431.159912109375,11292.830078125,699.4600219726562,3.86299991607666,7.389023780822754,9.65999984741211,19.422266006469727,16.01138687133789,22.860538482666016
2010-04-08,3.916745552072126,3.9466095478544947,3.8570184368240574,3.877692937850952,95343469.01309732,85.38999938964844,1.336112380027771,1.5283042192459106,1152.199951171875,18.115999221801758,93.41999816894531,10927.0703125,5712.7001953125,1186.43994140625,2436.81005859375,11168.2001953125,699.6400146484375,3.8959999084472656,7.369062423706055,9.420000076293945,19.378023147583008,15.911538124084473,23.304508209228516
2010-04-09,3.868506486752141,3.9167477464394005,3.847831535983721,3.9029645919799805,75125476.40686049,84.91999816894531,1.3500925302505493,1.536995530128479,1161.0999755859375,18.34000015258789,93.16000366210938,10997.349609375,5771.0,1194.3699951171875,2454.050048828125,11204.33984375,702.9500122070312,3.888000011444092,7.425570964813232,9.300000190734863,19.613983154296875,16.082706451416016,23.631643295288086
2010-04-12,3.90755772410644,3.9902574975769753,3.9006659302644207,3.9741766452789307,50213379.545746714,84.33999633789062,1.3596007823944092,1.5373972654342651,1161.5999755859375,18.402999877929688,93.18299865722656,11005.9697265625,5777.7001953125,1196.47998046875,2457.8701171875,11251.900390625,705.0599975585938,3.8459999561309814,7.440927505493164,9.420000076293945,19.56237030029297,16.07557487487793,23.616060256958008
2010-04-13,3.9902582032760536,4.07066028819371,3.9741773481340217,4.056877136230469,59607700.87208819,84.05000305175781,1.3608589172363281,1.5377753973007202,1152.800048828125,18.238000869750977,93.18000030517578,11019.419921875,5761.7001953125,1197.300048828125,2465.989990234375,11161.23046875,707.030029296875,3.811000108718872,7.445224285125732,9.5600004196167,19.496007919311523,16.239612579345703,23.71731948852539
2010-04-14,4.144170997392895,4.164845503978744,4.043093538438361,4.107415199279785,82765798.47751328,85.83999633789062,1.3655978441238403,1.5472211837768555,1159.0,18.40399932861328,93.31800079345703,11123.1103515625,5796.2998046875,1210.6500244140625,2504.860107421875,11204.900390625,722.4000244140625,3.8550000190734863,7.545345783233643,9.890000343322754,19.820446014404297,16.774513244628906,24.005512237548828
2010-04-15,4.121199569076721,4.162549466403415,4.079849671750027,4.137279987335205,87992064.77296568,85.51000213623047,1.3574045896530151,1.54655122756958,1159.699951171875,18.423999786376953,93.04000091552734,11144.5703125,5825.0,1211.6700439453125,2515.68994140625,11273.7900390625,724.2100219726562,3.8480000495910645,7.644539833068848,10.15999984741211,20.06377601623535,17.27374839782715,24.04445457458496
